iteration,mean_survival,mean_return,loss,mean_value,entropy,lr,eval_survival,jump_ratio,time_s
351,27.54,21.8703,29.2623,23.0223,0.3718,1.0e-04,,,5.4
352,27.48,21.8035,29.8032,23.0767,0.3770,1.0e-04,,,5.4
353,26.50,21.1191,27.6008,22.9334,0.3645,1.0e-04,,,5.4
354,25.51,20.0336,28.5099,23.0100,0.3791,1.0e-04,,,5.3
355,27.42,21.6133,28.5015,23.0135,0.3931,1.0e-04,,,5.4
356,27.75,21.9629,28.9882,22.9459,0.3910,1.0e-04,,,5.4
357,27.62,21.7918,27.9005,22.7355,0.3844,1.0e-04,,,5.4
358,27.45,21.7383,28.8923,22.9606,0.3871,1.0e-04,,,5.4
359,27.40,21.7281,29.6170,22.9751,0.3827,1.0e-04,,,5.4
360,26.45,20.9625,28.4994,23.1932,0.3786,1.0e-04,25.49,0.25,5.4
361,27.19,21.5949,28.3540,23.0229,0.3857,1.0e-04,,,5.4
362,26.78,21.0371,28.7552,22.9414,0.3870,1.0e-04,,,5.4
363,27.01,21.2883,28.8141,23.0218,0.3948,1.0e-04,,,5.4
364,27.92,22.0773,30.0192,22.9942,0.3905,1.0e-04,,,5.4
365,27.56,21.7262,28.6666,23.0040,0.3892,1.0e-04,,,5.4
366,28.45,22.3969,29.3945,22.8859,0.4003,1.0e-04,,,5.4
367,27.41,21.5723,29.5387,22.6573,0.3918,1.0e-04,,,5.4
368,27.70,22.1266,29.7615,22.5542,0.3728,1.0e-04,,,5.4
369,25.70,20.2043,27.6391,23.0503,0.3806,1.0e-04,,,5.4
370,26.60,20.8770,28.3574,22.9840,0.3843,1.0e-04,25.21,0.23,5.4
371,27.09,21.5715,28.4740,22.9801,0.3795,1.0e-04,,,5.4
372,26.19,20.6773,28.0027,22.8178,0.3824,1.0e-04,,,5.4
373,27.20,21.5496,28.7677,22.9332,0.3778,1.0e-04,,,5.4
374,27.76,22.1562,28.3554,22.7747,0.3641,1.0e-04,,,5.4
375,25.95,20.3117,27.8286,22.9157,0.3850,1.0e-04,,,5.4
376,27.74,21.8086,29.7097,22.9451,0.3882,1.0e-04,,,5.4
377,28.04,22.3676,29.2668,22.9638,0.3831,1.0e-04,,,5.4
378,27.55,21.6098,29.8093,22.8393,0.3928,1.0e-04,,,5.4
379,27.80,21.9559,28.0533,22.7319,0.3979,1.0e-04,,,5.4
380,28.47,22.3984,28.8050,22.6601,0.3949,1.0e-04,26.04,0.29,5.4
381,27.09,21.3820,28.4308,22.9015,0.3844,1.0e-04,,,5.4
382,27.63,21.6492,28.8849,22.9781,0.3952,1.0e-04,,,5.4
383,27.72,21.7137,29.8343,22.8123,0.4002,1.0e-04,,,5.4
384,27.58,21.6520,28.9287,22.8288,0.3981,1.0e-04,,,5.4
385,28.70,22.7953,30.4820,23.0604,0.3816,1.0e-04,,,5.4
386,27.83,21.9090,29.0354,22.7125,0.3954,1.0e-04,,,5.4
387,27.66,21.6855,28.3395,22.6926,0.4055,1.0e-04,,,5.4
388,28.27,22.0758,29.2347,22.4882,0.4101,1.0e-04,,,5.4
389,28.48,22.3398,27.9876,22.3894,0.3991,1.0e-04,,,5.4
390,28.30,22.3020,27.8450,22.4571,0.3920,1.0e-04,26.27,0.30,5.4
391,26.65,20.9129,27.9692,22.6702,0.3873,1.0e-04,,,5.4
392,26.83,21.0602,28.0676,22.7775,0.3922,1.0e-04,,,5.4
393,28.48,22.8059,29.4900,22.9686,0.3838,1.0e-04,,,5.4
394,26.88,21.2672,28.5926,22.8144,0.3819,1.0e-04,,,5.4
395,27.23,21.4422,28.9203,22.7431,0.3980,1.0e-04,,,5.4
396,28.13,22.1230,29.4341,22.8868,0.4051,1.0e-04,,,5.4
397,26.99,21.0098,27.8839,22.5525,0.4013,1.0e-04,,,5.4
398,28.32,22.2469,28.7466,22.7326,0.3927,1.0e-04,,,5.4
399,27.72,21.8953,28.1895,22.7050,0.3928,1.0e-04,,,5.4
400,27.16,21.3914,28.5019,22.7088,0.3894,1.0e-04,26.35,0.33,5.4
401,27.82,21.8906,28.5071,22.6065,0.3975,1.0e-04,,,5.4
402,27.86,22.0855,29.1537,22.7448,0.3812,1.0e-04,,,5.4
403,27.89,22.1148,28.9733,22.8665,0.3871,1.0e-04,,,5.4
404,27.43,21.7574,29.4332,22.9931,0.3795,1.0e-04,,,5.4
405,25.46,19.7418,27.1311,22.5865,0.3899,1.0e-04,,,5.4
406,26.83,21.0355,28.8314,22.7865,0.3938,1.0e-04,,,5.4
407,27.27,21.6543,27.3703,22.5290,0.3835,1.0e-04,,,5.4
408,27.38,21.7375,28.3792,22.7128,0.3843,1.0e-04,,,5.4
409,26.40,21.0355,29.1901,22.7787,0.3708,1.0e-04,,,5.4
410,27.34,21.8199,28.3759,22.9073,0.3720,1.0e-04,25.18,0.24,5.4
411,27.89,22.2625,29.3423,22.9844,0.3735,1.0e-04,,,5.4
412,26.22,20.8324,27.2637,22.9314,0.3790,1.0e-04,,,5.4
413,26.84,21.3098,29.5580,23.0191,0.3763,1.0e-04,,,5.4
414,27.79,22.2191,29.8249,22.9950,0.3676,1.0e-04,,,5.4
415,27.10,21.6820,29.1838,23.0841,0.3585,1.0e-04,,,5.4
416,26.41,20.9418,28.5384,23.0939,0.3847,1.0e-04,,,5.4
417,27.25,21.5809,28.6489,22.7687,0.3763,1.0e-04,,,5.4
418,27.46,21.8199,28.4259,22.8612,0.3799,1.0e-04,,,5.4
419,27.05,21.4047,28.2938,22.7526,0.3850,1.0e-04,,,5.4
420,28.43,22.5090,29.4818,22.8311,0.3889,1.0e-04,25.96,0.29,5.4
421,28.55,22.6152,28.8803,23.0086,0.3896,1.0e-04,,,5.4
422,27.08,21.4723,28.0315,22.8437,0.3741,1.0e-04,,,5.4
423,26.87,21.2730,27.0315,22.5829,0.3898,1.0e-04,,,5.4
424,27.28,21.4320,27.6800,22.5467,0.3931,1.0e-04,,,5.4
425,28.01,22.1715,29.5841,22.7025,0.3960,1.0e-04,,,5.4
426,27.70,22.0648,28.6133,22.5388,0.3817,1.0e-04,,,5.4
427,26.64,21.0063,26.8724,22.4742,0.3960,1.0e-04,,,5.4
428,29.21,23.1949,29.4901,22.6377,0.3896,1.0e-04,,,5.5
429,28.15,22.2355,28.4933,22.5310,0.3975,1.0e-04,,,5.4
430,27.36,21.5168,29.4919,22.7444,0.3988,1.0e-04,27.11,0.36,5.4
431,27.79,21.7965,28.4716,22.7207,0.3999,1.0e-04,,,5.4
432,28.12,21.8285,28.4897,22.4420,0.4106,1.0e-04,,,5.4
433,27.96,21.5375,27.7099,22.2315,0.4106,1.0e-04,,,5.4
434,27.50,21.3133,27.9061,22.1480,0.4066,1.0e-04,,,5.4
435,28.03,21.9422,28.7892,22.5173,0.3987,1.0e-04,,,5.4
436,27.68,21.9262,29.4596,22.5693,0.3947,1.0e-04,,,5.4
437,27.69,21.8281,28.2391,22.5887,0.4016,1.0e-04,,,5.4
438,28.88,22.9348,29.5815,22.4226,0.3989,1.0e-04,,,5.4
439,28.43,22.2254,28.6504,22.4670,0.4086,1.0e-04,,,5.4
440,27.76,21.5629,27.4019,22.2046,0.4135,1.0e-04,27.58,0.42,5.4
441,27.86,21.6152,28.1773,22.3579,0.4091,1.0e-04,,,5.4
442,29.17,22.8961,28.9629,22.3616,0.4078,1.0e-04,,,5.4
443,27.82,21.9703,27.8401,22.3608,0.4021,1.0e-04,,,5.4
444,27.35,21.2871,27.8997,22.7571,0.4047,1.0e-04,,,5.4
445,27.41,21.1738,28.7863,22.3462,0.4108,1.0e-04,,,5.4
446,28.44,22.1727,28.7682,22.4372,0.4055,1.0e-04,,,5.4
447,28.36,22.0984,28.3812,22.2184,0.4088,1.0e-04,,,5.4
448,27.43,21.4156,27.6579,22.3145,0.4117,1.0e-04,,,5.4
449,28.12,21.8629,29.0601,22.5084,0.4118,1.0e-04,,,5.4
450,27.36,21.2914,27.5686,22.3161,0.4078,1.0e-04,27.84,0.41,5.4
451,27.62,21.4059,28.1600,22.1817,0.4083,1.0e-04,,,5.4
452,28.29,22.1305,28.7370,22.5060,0.4066,1.0e-04,,,5.4
453,27.99,22.0508,28.8231,22.4521,0.3889,1.0e-04,,,5.4
454,27.57,21.6398,28.6577,22.5503,0.4047,1.0e-04,,,5.4
455,27.37,21.3445,28.5433,22.7353,0.3960,1.0e-04,,,5.4
456,26.82,21.0254,29.0712,22.5712,0.3975,1.0e-04,,,5.4
457,26.32,20.5285,28.3224,22.5187,0.4001,1.0e-04,,,5.4
458,27.90,22.1262,28.3106,22.6011,0.3874,1.0e-04,,,5.4
459,27.53,21.8594,28.4896,22.9081,0.3864,1.0e-04,,,5.4
460,28.37,22.5996,29.8831,22.8709,0.3773,1.0e-04,25.68,0.25,5.4
461,27.44,21.8238,28.4329,22.7865,0.3804,1.0e-04,,,5.4
462,27.06,21.4719,28.6442,23.1101,0.3727,1.0e-04,,,5.4
463,28.23,22.4926,28.4926,22.8449,0.3784,1.0e-04,,,5.4
464,27.71,21.9449,30.0149,22.9103,0.3939,1.0e-04,,,5.4
465,27.24,21.4262,28.4510,22.8761,0.3952,1.0e-04,,,5.4
466,27.94,22.1727,28.3858,22.8713,0.3883,1.0e-04,,,5.4
467,28.10,22.3500,30.4062,22.8964,0.3827,1.0e-04,,,5.4
468,27.82,22.0914,29.3320,22.9273,0.3843,1.0e-04,,,5.4
469,28.06,22.2066,29.7509,23.0473,0.3866,1.0e-04,,,5.4
470,28.15,22.3320,29.4677,22.9367,0.3837,1.0e-04,25.62,0.24,5.4
471,27.79,22.1770,28.9301,22.8868,0.3818,1.0e-04,,,5.4
472,26.81,21.1934,28.4266,22.8151,0.3782,1.0e-04,,,5.4
473,26.83,21.1281,29.4382,22.8181,0.3908,1.0e-04,,,5.4
474,28.13,22.2258,29.1468,22.7358,0.3976,1.0e-04,,,5.4
475,27.78,21.9148,28.5990,22.7595,0.3879,1.0e-04,,,5.4
476,28.35,22.4633,29.3688,22.7402,0.3886,1.0e-04,,,5.4
477,26.97,21.4266,27.0941,22.9135,0.3787,1.0e-04,,,5.4
478,27.75,21.9590,28.8463,22.7674,0.3998,1.0e-04,,,5.4
479,27.00,21.1680,28.2291,22.6673,0.3907,1.0e-04,,,5.4
480,27.49,21.7340,28.9496,22.6709,0.3893,1.0e-04,25.28,0.22,5.4
481,26.60,21.1824,27.1821,22.8223,0.3692,1.0e-04,,,5.4
482,28.08,22.5234,28.4191,22.5850,0.3721,1.0e-04,,,5.4
483,27.37,21.8453,28.4477,22.6808,0.3636,1.0e-04,,,5.4
484,26.60,21.2512,27.5088,22.6489,0.3537,1.0e-04,,,5.4
485,26.05,20.8664,28.6166,22.9863,0.3505,1.0e-04,,,5.4
486,25.87,20.5574,27.7675,22.9107,0.3604,1.0e-04,,,5.4
487,28.04,22.4742,28.8323,22.9486,0.3723,1.0e-04,,,5.4
488,27.85,22.2664,29.8319,22.9353,0.3744,1.0e-04,,,5.4
489,26.54,21.0559,27.6800,22.8343,0.3760,1.0e-04,,,5.4
490,27.44,21.8496,28.1938,22.9856,0.3782,1.0e-04,25.98,0.30,5.4
491,28.06,22.2734,28.7496,22.7819,0.3932,1.0e-04,,,5.4
492,26.65,20.9230,28.1066,22.9373,0.3866,1.0e-04,,,5.4
493,28.51,22.9020,28.7280,22.7748,0.3753,1.0e-04,,,5.4
494,28.15,22.3672,29.0014,22.8424,0.3870,1.0e-04,,,5.4
495,25.15,19.6344,26.6050,22.8325,0.3814,1.0e-04,,,5.4
496,28.64,22.8727,28.8761,22.7665,0.3840,1.0e-04,,,5.4
497,27.00,21.4469,29.2005,23.0491,0.3731,1.0e-04,,,5.4
498,28.12,22.4398,30.4763,22.8303,0.3732,1.0e-04,,,5.4
499,26.83,21.4879,27.9570,22.9402,0.3562,1.0e-04,,,5.4
500,26.66,21.2535,29.5838,23.0886,0.3685,1.0e-04,25.28,0.20,5.4
501,27.64,22.1941,29.0180,22.8355,0.3682,1.0e-04,,,5.4
502,27.95,22.3699,30.0208,22.8840,0.3739,1.0e-04,,,5.4
503,28.46,22.7539,30.5604,23.0329,0.3838,1.0e-04,,,5.4
504,27.67,21.9980,28.6547,22.7062,0.3922,1.0e-04,,,5.4
505,28.53,22.5066,29.4876,22.8404,0.4035,1.0e-04,,,5.4
506,28.58,22.4777,29.2161,22.6343,0.4030,1.0e-04,,,5.4
507,28.30,22.1652,28.7356,22.5971,0.4073,1.0e-04,,,5.4
508,26.93,21.0680,27.6517,22.8195,0.4012,1.0e-04,,,5.4
509,26.79,20.9195,27.2596,22.5395,0.4055,1.0e-04,,,5.4
510,27.35,21.5250,29.7937,22.7344,0.3922,1.0e-04,26.18,0.31,5.4
511,27.87,22.1359,28.1695,22.5755,0.3925,1.0e-04,,,5.4
512,28.33,22.5805,28.1363,22.5814,0.3776,1.0e-04,,,5.4
513,27.64,21.9629,28.6527,22.7943,0.3861,1.0e-04,,,5.4
514,28.28,22.4602,28.4519,22.7264,0.3853,1.0e-04,,,5.4
515,27.98,21.9941,28.8256,22.6569,0.4015,1.0e-04,,,5.4
516,27.06,21.2535,28.2353,22.6138,0.3929,1.0e-04,,,5.4
517,26.85,21.1730,28.9011,22.6889,0.3925,1.0e-04,,,5.4
518,28.95,23.0977,29.3173,22.6068,0.3862,1.0e-04,,,5.4
519,28.04,22.3637,28.9468,22.5807,0.3863,1.0e-04,,,5.4
520,29.08,23.1520,29.8232,22.5239,0.3919,1.0e-04,27.50,0.36,5.4
521,28.73,22.6887,28.6605,22.6802,0.3998,1.0e-04,,,5.4
522,27.52,21.3348,28.3183,22.2749,0.4107,1.0e-04,,,5.4
523,28.39,22.0125,28.9208,22.3226,0.4114,1.0e-04,,,5.4
524,27.55,21.4711,26.6828,22.2994,0.4055,1.0e-04,,,5.4
525,28.30,22.3586,28.8935,22.5854,0.4009,1.0e-04,,,5.4
526,28.72,22.7398,28.9019,22.3718,0.3924,1.0e-04,,,5.4
527,27.39,21.6504,28.2886,22.5203,0.3816,1.0e-04,,,5.4
528,27.97,22.3133,27.5704,22.4431,0.3831,1.0e-04,,,5.4
529,28.78,22.8859,29.9117,22.5686,0.3917,1.0e-04,,,5.4
530,28.23,22.3352,28.7100,22.5024,0.3940,1.0e-04,26.70,0.30,5.4
531,27.29,21.5461,29.3282,22.8384,0.3938,1.0e-04,,,5.4
532,27.48,21.4840,28.5582,22.5691,0.3965,1.0e-04,,,5.4
533,28.01,22.1691,27.7494,22.3722,0.3970,1.0e-04,,,5.4
534,27.84,21.9820,28.0147,22.4910,0.3931,1.0e-04,,,5.4
535,28.53,22.4844,28.8319,22.4715,0.3963,1.0e-04,,,5.4
536,27.89,21.8051,28.2173,22.3841,0.4067,1.0e-04,,,5.4
537,28.04,22.1254,28.4598,22.5438,0.3900,1.0e-04,,,5.4
538,27.96,22.1820,27.5293,22.2895,0.3766,1.0e-04,,,5.4
539,28.02,22.2371,28.3244,22.4966,0.3895,1.0e-04,,,5.4
540,27.12,21.2797,27.2532,22.4929,0.3978,1.0e-04,26.59,0.27,5.4
541,27.70,21.9699,28.5727,22.4998,0.3924,1.0e-04,,,5.4
542,27.84,22.1309,27.9402,22.3412,0.3893,1.0e-04,,,5.4
543,28.06,22.1941,28.2669,22.4647,0.3965,1.0e-04,,,5.4
544,27.26,21.6273,27.5616,22.3734,0.3852,1.0e-04,,,5.4
545,27.15,21.4547,28.2179,22.3662,0.3896,1.0e-04,,,5.4
546,28.12,22.3406,29.1762,22.6379,0.3950,1.0e-04,,,5.4
547,27.69,22.0160,27.9469,22.7866,0.3860,1.0e-04,,,5.4
548,27.70,21.9449,29.5533,22.8142,0.3784,1.0e-04,,,5.4
549,28.38,22.5582,28.8751,22.8062,0.3937,1.0e-04,,,5.4
550,28.05,22.1656,27.9123,22.4544,0.3934,1.0e-04,26.71,0.27,5.4
551,28.43,22.7340,28.2003,22.4006,0.3716,1.0e-04,,,5.4
552,27.85,22.1234,27.1664,22.4209,0.3875,1.0e-04,,,5.4
553,27.94,22.3980,28.4347,22.6086,0.3738,1.0e-04,,,5.4
554,26.92,21.3570,28.3892,22.7974,0.3807,1.0e-04,,,5.4
555,26.88,21.2879,28.7299,22.8947,0.3733,1.0e-04,,,5.4
556,28.62,22.9707,30.2080,22.6697,0.3816,1.0e-04,,,5.4
557,26.00,20.4668,26.9957,22.6786,0.3894,1.0e-04,,,5.4
558,28.03,22.3480,28.9722,22.8142,0.3825,1.0e-04,,,5.4
559,27.28,21.4902,28.4641,22.6386,0.3891,1.0e-04,,,5.4
560,28.43,22.4348,28.7693,22.3472,0.3924,1.0e-04,25.99,0.25,5.4
561,27.41,21.8340,28.3562,22.7186,0.3786,1.0e-04,,,5.4
562,28.42,22.8500,28.6238,22.7347,0.3733,1.0e-04,,,5.4
563,27.34,21.7078,29.1663,22.8197,0.3777,1.0e-04,,,5.4
564,27.12,21.6746,28.3280,23.0897,0.3714,1.0e-04,,,5.4
565,27.27,21.8617,29.0427,22.9139,0.3491,1.0e-04,,,5.4
566,27.96,22.5652,29.5306,22.6239,0.3518,1.0e-04,,,5.4
567,26.77,21.4020,28.0433,22.9110,0.3666,1.0e-04,,,5.4
568,25.94,20.6320,27.7781,23.0488,0.3650,1.0e-04,,,5.3
569,26.15,20.8609,28.2499,22.9845,0.3453,1.0e-04,,,5.4
570,26.34,21.2000,29.4056,23.1221,0.3448,1.0e-04,25.07,0.21,5.4
571,27.22,21.8648,29.2908,22.9980,0.3564,1.0e-04,,,5.4
572,27.68,22.1313,28.9974,23.1776,0.3722,1.0e-04,,,5.4
573,27.21,21.5730,29.0219,22.8284,0.3854,1.0e-04,,,5.4
574,27.70,22.1602,29.1356,22.8137,0.3684,1.0e-04,,,5.4
575,28.24,22.6648,29.8819,22.7147,0.3717,1.0e-04,,,5.4
576,27.83,22.1770,27.0386,22.7107,0.3914,1.0e-04,,,5.4
577,27.89,22.1699,28.6546,22.6530,0.3851,1.0e-04,,,5.4
578,28.10,22.2949,29.8393,22.8614,0.3921,1.0e-04,,,5.4
579,29.38,23.4789,29.3173,22.8666,0.3829,1.0e-04,,,5.4
580,27.99,22.2621,30.5589,22.6971,0.3906,1.0e-04,26.28,0.26,5.4
581,27.79,22.1199,28.7377,22.6505,0.3792,1.0e-04,,,5.4
582,27.45,21.9199,28.3348,22.6509,0.3739,1.0e-04,,,5.4
583,28.41,22.7039,28.8065,22.6641,0.3810,1.0e-04,,,5.4
584,27.53,21.8824,28.6063,22.8169,0.3893,1.0e-04,,,5.4
585,28.20,22.2855,28.2092,22.6422,0.3899,1.0e-04,,,5.4
586,27.22,21.4984,27.4435,22.5135,0.3869,1.0e-04,,,5.4
587,27.71,21.9961,27.5278,22.6429,0.3846,1.0e-04,,,5.4
588,27.95,22.3699,29.7400,22.7437,0.3819,1.0e-04,,,5.4
589,28.48,22.6711,29.8209,23.0626,0.3913,1.0e-04,,,5.4
590,28.20,22.3895,29.5015,22.7185,0.3959,1.0e-04,27.25,0.30,5.4
591,28.66,22.8473,30.2634,22.8525,0.3863,1.0e-04,,,5.4
592,27.23,21.5172,28.0933,22.7347,0.3974,1.0e-04,,,5.4
593,27.63,21.8629,28.6404,23.0254,0.3974,1.0e-04,,,5.4
594,27.47,21.6668,29.7958,22.9224,0.3948,1.0e-04,,,5.4
595,27.47,21.7566,27.9775,22.4751,0.3880,1.0e-04,,,5.4
596,27.95,22.1887,28.0564,22.3729,0.3803,1.0e-04,,,5.4
597,27.77,21.9023,28.6922,22.4710,0.4035,1.0e-04,,,5.4
598,27.88,21.7906,27.7641,22.4718,0.4053,1.0e-04,,,5.4
599,27.61,21.5125,27.4658,22.2991,0.4073,1.0e-04,,,5.4
600,28.27,22.2043,28.4136,22.2800,0.4083,1.0e-04,26.89,0.30,5.4
601,27.21,21.4508,27.3449,22.3935,0.4000,1.0e-04,,,5.4
602,29.22,23.3492,29.4630,22.6076,0.3948,1.0e-04,,,5.4
603,28.01,22.2121,27.9247,22.5322,0.3878,1.0e-04,,,5.4
604,29.56,23.5570,28.9269,22.4652,0.3954,1.0e-04,,,5.4
605,27.39,21.4586,27.0617,22.2264,0.4022,1.0e-04,,,5.4
606,27.78,21.8148,27.8156,22.2721,0.3997,1.0e-04,,,5.4
607,28.57,22.7246,29.4058,22.3306,0.3937,1.0e-04,,,5.4
608,28.07,22.2836,27.9334,22.9105,0.3997,1.0e-04,,,5.4
609,27.86,21.8969,27.4552,22.7233,0.3966,1.0e-04,,,5.4
610,28.68,22.3617,29.9090,22.7978,0.4134,1.0e-04,27.94,0.38,5.4
611,28.27,22.2523,29.6217,22.6961,0.3995,1.0e-04,,,5.4
612,28.05,22.1461,28.5198,22.4261,0.3981,1.0e-04,,,5.4
613,27.52,21.6816,27.5159,22.4770,0.3887,1.0e-04,,,5.4
614,29.28,23.2289,28.6284,22.4590,0.3899,1.0e-04,,,5.4
615,29.93,24.0324,29.8905,22.3619,0.3878,1.0e-04,,,5.4
616,28.70,22.9750,29.1107,22.6381,0.3782,1.0e-04,,,5.4
617,27.70,22.0777,28.4613,22.6367,0.3815,1.0e-04,,,5.4
618,28.38,22.6910,28.7362,22.9033,0.3731,1.0e-04,,,5.4
619,27.12,21.6105,28.5113,22.4201,0.3739,1.0e-04,,,5.4
620,27.77,22.1215,28.7650,22.6114,0.3824,1.0e-04,26.24,0.25,5.4
621,28.81,23.0520,29.3345,22.5120,0.3847,1.0e-04,,,5.4
622,27.60,22.0219,29.0807,22.7359,0.3859,1.0e-04,,,5.4
623,28.01,22.1379,29.0680,22.7732,0.3893,1.0e-04,,,5.4
624,27.00,21.2887,27.2903,22.6984,0.3864,1.0e-04,,,5.4
625,27.37,21.8012,29.0392,22.5702,0.3808,1.0e-04,,,5.4
626,26.49,20.8172,27.0499,22.4502,0.3853,1.0e-04,,,5.4
627,28.35,22.4789,27.8695,22.3963,0.3956,1.0e-04,,,5.4
628,29.01,22.8848,28.3640,22.3222,0.4032,1.0e-04,,,5.4
629,27.62,21.4223,28.1406,22.3415,0.4085,1.0e-04,,,5.4
630,27.53,21.4969,27.7891,22.0739,0.4025,1.0e-04,27.25,0.32,5.4
631,27.37,21.5566,27.5044,22.2270,0.3952,1.0e-04,,,5.4
632,28.01,22.0086,27.3174,22.0983,0.4063,1.0e-04,,,5.4
633,28.00,22.1223,27.6563,22.2759,0.3882,1.0e-04,,,5.4
634,28.10,22.3871,28.6935,22.2002,0.3725,1.0e-04,,,5.4
635,28.28,22.6297,28.6540,22.4701,0.3816,1.0e-04,,,5.4
636,29.22,23.4016,29.5384,22.6955,0.3826,1.0e-04,,,5.4
637,27.94,22.3586,28.7144,23.0360,0.3749,1.0e-04,,,5.4
638,28.36,22.6023,28.5899,22.7854,0.3791,1.0e-04,,,5.4
639,27.74,22.0527,29.1964,22.7463,0.3809,1.0e-04,,,5.4
640,27.33,21.7156,26.8172,22.5193,0.3780,1.0e-04,26.08,0.24,5.4
641,27.63,22.0988,27.5590,22.7059,0.3790,1.0e-04,,,5.4
642,28.16,22.4098,28.4669,22.6854,0.3838,1.0e-04,,,5.4
643,27.13,21.5660,28.7190,22.5297,0.3877,1.0e-04,,,5.4
644,28.86,23.0844,29.2859,22.3205,0.3824,1.0e-04,,,5.4
645,27.06,21.4105,26.5270,22.4151,0.3904,1.0e-04,,,5.4
646,27.58,21.8586,29.0935,22.8642,0.3803,1.0e-04,,,5.4
647,27.33,21.5082,27.9259,22.7822,0.3930,1.0e-04,,,5.4
648,27.00,21.1977,27.3632,22.3137,0.3902,1.0e-04,,,5.4
649,27.64,21.8922,27.6213,22.5808,0.3875,1.0e-04,,,5.4
650,28.45,22.5676,27.1803,22.2078,0.3905,1.0e-04,26.78,0.27,5.4
651,27.67,21.9813,26.9393,22.3161,0.3841,1.0e-04,,,5.4
652,28.28,22.6727,28.6345,22.7338,0.3733,1.0e-04,,,5.4
653,27.84,22.2195,28.5326,22.6427,0.3731,1.0e-04,,,5.4
654,27.85,22.2340,27.2777,22.5615,0.3811,1.0e-04,,,5.4
655,26.94,21.3316,28.7751,22.6481,0.3846,1.0e-04,,,5.4
656,27.09,21.4008,26.9362,22.3608,0.3764,1.0e-04,,,5.4
657,28.82,23.0266,28.5260,22.6804,0.3855,1.0e-04,,,5.4
658,27.48,21.7695,28.3257,22.6320,0.3851,1.0e-04,,,5.4
659,27.35,21.8898,26.1677,22.4674,0.3710,1.0e-04,,,5.4
660,27.32,21.7680,27.6806,22.4760,0.3831,1.0e-04,26.53,0.26,5.4
661,28.15,22.4234,28.2727,22.5193,0.3722,1.0e-04,,,5.4
662,27.37,21.9574,29.2844,22.7570,0.3695,1.0e-04,,,5.4
663,28.11,22.4781,28.1964,22.6234,0.3868,1.0e-04,,,5.4
664,29.27,23.4309,29.3013,22.6796,0.3835,1.0e-04,,,5.6
665,27.70,22.0953,28.8359,22.5741,0.3806,1.0e-04,,,5.4
666,28.12,22.3910,30.0567,22.8832,0.3814,1.0e-04,,,5.4
667,28.51,22.6008,29.0033,22.7082,0.3899,1.0e-04,,,5.5
668,27.94,22.2344,28.0958,22.6962,0.3890,1.0e-04,,,5.4
669,27.92,22.0074,28.4389,22.6115,0.3957,1.0e-04,,,5.4
670,28.91,22.9492,28.8955,22.3740,0.3911,1.0e-04,27.02,0.29,5.4
671,28.33,22.5859,29.5292,22.5464,0.3879,1.0e-04,,,5.4
672,28.96,22.9980,29.5092,22.5774,0.3975,1.0e-04,,,5.4
673,27.41,21.5656,27.5784,22.6873,0.3860,1.0e-04,,,5.4
674,28.42,22.6160,27.8833,22.5027,0.3841,1.0e-04,,,5.4
675,28.57,22.7914,29.3745,22.2689,0.3791,1.0e-04,,,5.4
676,26.96,21.4734,26.9855,22.6917,0.3615,1.0e-04,,,5.4
677,27.91,22.4723,27.9066,22.3818,0.3591,1.0e-04,,,5.4
678,27.87,22.1992,27.5172,22.2275,0.3852,1.0e-04,,,5.4
679,27.71,22.0461,28.0020,22.5835,0.3794,1.0e-04,,,5.4
680,28.26,22.5555,29.2769,22.5845,0.3798,1.0e-04,27.64,0.33,5.4
681,28.75,22.9129,28.0437,22.4027,0.3816,1.0e-04,,,5.4
682,27.10,21.4031,27.6405,22.7866,0.3897,1.0e-04,,,5.4
683,27.02,21.2711,29.1213,22.7338,0.3963,1.0e-04,,,5.4
684,27.84,22.0355,27.6966,22.3841,0.3831,1.0e-04,,,5.4
685,28.97,23.1816,28.7766,22.4547,0.3914,1.0e-04,,,5.4
686,27.75,21.9582,28.2112,22.4866,0.3880,1.0e-04,,,5.4
687,29.38,23.4559,28.2998,22.2855,0.3877,1.0e-04,,,5.4
688,27.64,21.8945,27.3107,22.5033,0.3896,1.0e-04,,,5.4
689,27.67,21.8711,28.0411,22.8203,0.3834,1.0e-04,,,5.4
690,27.78,21.9883,29.0540,22.5972,0.3936,1.0e-04,28.08,0.34,5.4
691,28.84,22.8660,28.8286,22.5148,0.3935,1.0e-04,,,5.4
692,28.05,22.1887,28.0020,22.4082,0.3934,1.0e-04,,,5.4
693,28.17,22.2672,27.4559,22.2098,0.3913,1.0e-04,,,5.4
694,28.13,22.3746,28.1959,22.4213,0.3813,1.0e-04,,,5.4
695,28.74,22.8242,28.9939,22.3839,0.3908,1.0e-04,,,5.4
696,28.63,22.8047,29.2810,22.4328,0.3794,1.0e-04,,,5.4
697,28.77,22.9234,29.1506,22.5346,0.3900,1.0e-04,,,5.4
698,27.79,22.1289,27.4292,22.2973,0.3779,1.0e-04,,,5.4
699,28.37,22.5922,29.3096,22.6874,0.3860,1.0e-04,,,5.4
700,28.07,22.5598,29.6531,22.6738,0.3678,1.0e-04,26.64,0.25,5.4
701,27.88,22.2449,28.5164,22.8289,0.3746,1.0e-04,,,5.4
702,27.78,22.2254,28.2618,22.5790,0.3774,1.0e-04,,,5.4
